City, State;Latitude;Longitude
Mims, FL;28.6653;-80.8448
Pocopson, PA;39.9004;-75.6258
Washington Depot, CT;41.6475;-73.3213
Paris, VA;39.0046;-77.9514
East Canaan, CT;42.0134;-73.2837
Flagler, CO;39.2931;-103.0672
Sadler, TX;33.7415;-96.8340
Ashland, NE;41.0392;-96.3684
Sutton, NE;40.6056;-97.8592
Hansen, ID;42.4523;-114.2653
Campus, IL;41.0229;-88.3060
Mclean, VA;38.9428;-77.1922
Delaware, NJ;40.8929;-75.0646
Hookstown, PA;40.5992;-80.4728
Garberville, CA;40.1001;-123.7950
Roopville, GA;33.4359;-85.1851
Mc Cordsville, IN;39.8938;-85.8881
Gilson, IL;40.8617;-90.2015
Lamont, FL;30.2672;-83.8634
Southern Md Facility, MD;38.8336;-76.8777
Hector, AR;35.5643;-92.9386
Vaughan, MS;32.7890;-90.0863
West Boxford, MA;42.7070;-71.0639
Purlear, NC;36.2168;-81.3672
New Boston, NH;42.9762;-71.6940
Cowansville, PA;40.9231;-79.5920
Penryn, CA;38.8521;-121.1694
Bradley, SC;34.0754;-82.2279
New Berlin, IL;39.7253;-89.9107
Gloverville, SC;33.5242;-81.8290
Brogue, PA;39.8718;-76.4830
Garber, IA;42.7370;-91.2440
Empire, AL;33.8143;-87.0082
Pray, MT;45.3181;-110.7679
Lemoyne, OH;41.4959;-83.4741
Roseboro, NC;34.9530;-78.5086
Moxahala, OH;39.6626;-82.1363
Middleport, OH;39.0018;-82.0487
Gordon, PA;40.7518;-76.3361
Noxen, PA;41.4215;-76.0585
Kelayres, PA;40.9009;-76.0035
College Grove, TN;35.7884;-86.6744
Wurtsboro, NY;41.5768;-74.4871
West Topsham, VT;44.1209;-72.3316
Van Etten, NY;42.1943;-76.5979
North Granby, CT;41.9968;-72.8445
Garden Prairie, IL;42.2558;-88.7374
German Valley, IL;42.2038;-89.4644
Arrington, TN;35.8681;-86.7092
Woodland, MI;42.7267;-85.1336
Greenock, PA;40.4344;-80.0248
Delevan, NY;42.4892;-78.4809
Kenney, IL;40.0893;-89.1104
Wilkinson, IN;39.8950;-85.6375
California, KY;38.9187;-84.2635
Eagle, MI;42.8078;-84.7886
Strafford, NH;43.3270;-71.1842
Arendtsville, PA;39.9231;-77.2986
Mifflinville, PA;41.0267;-76.2937
Corsica, PA;41.1689;-79.1913
Hesston, PA;40.4209;-78.1100
Wagontown, PA;40.0107;-75.8427
Union City, OK;35.4025;-97.9192
Cottleville, MO;38.7462;-90.6540
Gilman, CT;41.5770;-72.1993
Portland, OH;38.9795;-81.8080
Bentonville, VA;38.8318;-78.3164
Atalissa, IA;41.6206;-91.1698
Vallonia, IN;38.8120;-86.0927
Telogia, FL;30.3511;-84.8203
Capshaw, AL;34.7732;-86.7928
Farmland, IN;40.1934;-85.1457
Lapel, IN;40.0684;-85.8483
Commercial Point, OH;39.7684;-83.0571
Price, TX;33.3971;-95.7300
Noxapater, MS;32.9857;-89.1063
Plainfield, PA;40.2031;-77.2900
Richland, NJ;39.4914;-74.8747
Marion Heights, PA;40.8043;-76.4650
Lavelle, PA;40.7634;-76.3827
Ramey, PA;40.7966;-78.4038
Beaverdale, PA;40.3220;-78.6970
Cobalt, CT;41.5623;-72.5554
Canvas, WV;38.2684;-80.7743
Lafayette, NJ;41.0984;-74.6885
Mount Clare, WV;39.2023;-80.2906
Camden, WV;39.0826;-80.6085
Rye, TX;30.4527;-94.7688
Vinton, OH;39.0060;-82.3580
Mingo, IA;41.7814;-93.2635
Sopchoppy, FL;30.1406;-84.4468
Fort Hill, PA;39.8007;-79.2320
Washington Boro, PA;39.9926;-76.4672
Morristown, IN;39.6734;-85.6986
Manilla, IN;39.5483;-85.5931
Milton Village, MA;42.2668;-71.0717
Locke, NY;42.6606;-76.4308
La Grange, MO;40.0428;-91.4976
Bowers, PA;40.4873;-75.7421
Beverly Shores, IN;41.6925;-86.9775
Bath, IL;40.1578;-90.1443
Harmony, NC;35.9557;-80.7717
Maybee, MI;42.0039;-83.5155
Horton, MI;42.1503;-84.5172
Malmo, NE;41.2661;-96.7223
Mayo, SC;35.0840;-81.8598
Bedminster, PA;40.4259;-75.1791
Flag Pond, TN;36.0154;-82.5571
Assonet, MA;41.7959;-71.0678
Munford, TN;35.4492;-89.8151
Chenango Bridge, NY;42.1667;-75.8624
Copake Falls, NY;42.1195;-73.5251
Dormansville, NY;42.6149;-73.9708
Kents Store, VA;37.8793;-78.1289
Golden, MO;36.5456;-93.6380
Mason, IL;38.9479;-88.5874
Wellsburg, WV;40.2720;-80.6095
Jones, MI;41.8787;-85.7942
Idaville, IN;40.7570;-86.6495
Palmer, KS;39.5975;-97.1254
Sandoval, IL;38.6339;-89.1112
Belle Fourche, SD;44.6714;-103.8521
Tatamy, PA;40.7409;-75.2571
Eckley, CO;40.0323;-102.5061
Wheeler, IL;39.0199;-88.2982
Bat Cave, NC;35.4515;-82.2871
Eminence, IN;39.5214;-86.6414
Wauneta, NE;40.4592;-101.3532
Harlan, IN;41.1962;-84.9197
Vassar, KS;38.6472;-95.6225
Fremont, IA;41.2305;-92.4394
Hopkins Park, IL;41.0634;-87.6250
Secor, IL;40.7038;-89.1317
Middletown, IL;40.0989;-89.5488
Cerro Gordo, IL;39.8906;-88.7281
Grant Park, IL;41.2411;-87.6462
Emden, IL;40.2823;-89.4657
Whigham, GA;30.8830;-84.3238
New Hartford, IA;42.5834;-92.6332
Galva, IL;41.1675;-90.0426
Rothville, MO;39.6529;-93.0644
Colfax, IA;41.6778;-93.2452
Sac City, IA;42.4222;-94.9897
Whittemore, IA;43.0891;-94.4227
Perrysburg, NY;42.4668;-79.0045
Derby, OH;39.7687;-83.2057
Vernon Center, NY;43.0298;-75.5178
Sheldon, WI;45.3364;-90.8538
Wittensville, KY;37.8593;-82.8095
Doniphan, NE;40.7818;-98.3781
Garrett, PA;39.8631;-79.0581
Portland, PA;40.9231;-75.0966
Sagamore, MA;41.7701;-70.5284
Nonantum, MA;42.3626;-71.2023
Napanoch, NY;41.8119;-74.4207
South Byron, NY;43.0484;-78.0656
Donnelsville, OH;39.9184;-83.9485
Racine, OH;38.9712;-81.9143
Yemassee, SC;32.6902;-80.8507
Ogdensburg, NJ;41.0793;-74.5938
Agency, MO;39.6314;-94.7091
Greentown, OH;40.9276;-81.4026
North Lawrence, OH;40.8398;-81.6370
Harrisville, PA;41.1367;-80.0092
Mc Donald, OH;41.1593;-80.7324
Newtonville, NY;42.7245;-73.7584
Cochranville, PA;39.8918;-75.9216
West Hamlin, WV;38.2856;-82.1957
Conneaut Lake, PA;41.6034;-80.3053
Carver, MN;44.7636;-93.6258
Wawarsing, NY;41.7590;-74.3574
Lodi, OH;41.0334;-82.0121
Blair, WV;39.2951;-77.7958
Leeton, MO;38.5831;-93.6947
Lester, AL;34.9523;-87.1149
Alba, MI;44.9747;-84.9687
Speonk, NY;40.8195;-72.7054
Bradley Beach, NJ;40.2023;-74.0121
Aquebogue, NY;40.9445;-72.6270
Hughes, AR;34.9482;-90.4399
Macon, IL;39.7158;-88.9472
Chassell, MI;46.9965;-88.5932
Willseyville, NY;42.2876;-76.3911
Brookfield, MA;42.2140;-72.1023
Glenbeulah, WI;43.7750;-88.1060
Hugoton, KS;37.1753;-101.3496
Hill City, KS;39.3427;-99.8271
Bogue, KS;39.3721;-99.6999
Dunbar, PA;39.9778;-79.6145
Hunker, PA;40.2022;-79.5794
Tecumseh, NE;40.3634;-96.2177
Bayside, CA;40.8424;-124.0637
Chepachet, RI;41.9151;-71.6715
Simpson, NC;35.5752;-77.2786
Central City, PA;40.1106;-78.8020
Crescent, PA;40.5581;-80.2301
Almond, NY;42.3223;-77.7383
Athens, PA;41.9573;-76.5180
Constantia, NY;43.3006;-75.9869
Mount Marion, NY;42.0347;-74.0028
Holderness, NH;43.7320;-71.5884
Tower City, PA;40.5892;-76.5525
Elton, PA;40.2798;-78.8022
Vineburg, CA;38.2724;-122.4386
Manns Choice, PA;39.9668;-78.6535
Jordan, NY;43.0653;-76.4730
Forestdale, MA;41.6856;-70.5139
Genoa, NE;41.4882;-97.7993
Silver Creek, NE;41.3259;-97.7332
East Pembroke, NY;42.9956;-78.3100
Alton, VA;36.5732;-79.0028
Ringgold, VA;36.6082;-79.2953
Moriah, NY;44.0462;-73.5051
Berlin, NY;42.6679;-73.3281
East Bethany, NY;42.8933;-78.1218
Kennedy, AL;33.5871;-87.9845
Tallman, NY;41.1112;-74.0999
New Philadelphia, PA;40.7404;-76.1474
Shaftsburg, MI;42.8047;-84.2930
East Candia, NH;43.0481;-71.2487
Marble, PA;41.2842;-79.4572
Endeavor, PA;41.5895;-79.3851
Rosedale, IN;39.6228;-87.2833
Keshena, WI;44.8839;-88.6337
Cecil, WI;44.8100;-88.4523
Alexander, NY;42.9214;-78.2580
Yampa, CO;40.1525;-106.9087
Norris, SC;34.7601;-82.7537
Tippecanoe, IN;41.2061;-86.1163
Edward, NC;35.3456;-76.8606
Tremonton, UT;41.7119;-112.1655
Addieville, IL;38.3914;-89.4901
Ahwahnee, CA;37.3961;-119.7345
Odonnell, TX;32.9346;-101.7947
Bayfield, CO;37.2256;-107.5981
Summit, UT;37.7794;-112.9373
Laurel, IN;39.5009;-85.1864
Mooreland, IN;39.9975;-85.2511
Portland, MO;38.7746;-91.7203
Minturn, SC;34.5171;-79.4723
Pounding Mill, VA;37.0754;-81.7087
Roan Mountain, TN;36.1962;-82.0704
El Toro, CA;33.6470;-117.6837
Summertown, TN;35.4348;-87.3128
Bantam, CT;41.7245;-73.2362
Crestline, OH;40.7876;-82.7366
Unityville, PA;41.2331;-76.5158
Damascus, AR;35.3673;-92.4096
Menifee, AR;35.1484;-92.5541
Stephenson, VA;39.2175;-78.0886
Creekside, PA;40.6790;-79.1875
Bloomville, NY;42.3755;-74.7954
Lewisville, OH;39.7583;-81.2356
Marysville, IN;38.5856;-85.6436
Flat Rock, AL;34.7698;-85.6944
Snowflake, AZ;34.5134;-110.0785
Clyde, KS;39.6469;-97.4321
Greenleaf, KS;39.6825;-96.9661
Green, KS;39.4278;-97.0020
Toronto, KS;37.7989;-95.9492
Perrysville, IN;40.0279;-87.4726
Newtonia, MO;36.8767;-94.1855
Scottsville, TX;32.5404;-94.2382
Bloomburg, TX;33.1634;-94.0507
New Douglas, IL;38.9584;-89.6913
Delaware, IA;42.4753;-91.3454
Delavan, IL;40.3857;-89.5142
Claremont, VA;37.2279;-76.9641
Libertytown, MD;39.4851;-77.2403
Lakeland, MI;42.4634;-83.8441
Burlington, MI;42.1067;-85.0797
Jasper, MI;41.7701;-83.9991
Summerhill, PA;40.3781;-78.7606
Union Bridge, MD;39.5690;-77.1769
Channing, TX;35.7209;-102.2375
Hitchita, OK;35.5198;-95.7514
Laceyville, PA;41.6459;-76.1613
Kopperston, WV;37.7484;-81.5696
Normantown, WV;38.8518;-80.9365
Whitesville, WV;37.9748;-81.5290
Spencer, NC;35.6950;-80.4321
Wolf Run, OH;40.4673;-80.8893
Tabernash, CO;39.9936;-105.8431
Paulden, AZ;34.9097;-112.4313
West Lebanon, PA;40.6026;-79.3537
Armbrust, PA;40.3602;-79.4398
Straughn, IN;39.8304;-85.2956
Treadwell, NY;42.3423;-75.0513
Collins, OH;41.2587;-82.4913
Hillrose, CO;40.3548;-103.5290
Avon, IL;40.6539;-90.4344
Purdys, NY;41.3259;-73.6551
Ord, NE;41.6034;-98.9527
Elba, NE;41.2856;-98.5678
Azalia, MI;42.0189;-83.6658
Trent, TX;32.5237;-100.2008
Pittsford, VT;43.7421;-73.0001
Warrenville, SC;33.5510;-81.8040
Ravena, NY;42.4684;-73.8162
Hamden, OH;39.1801;-82.4871
Nanticoke, MD;38.2586;-75.8930
Haskins, OH;41.4667;-83.7058
Clayton, WI;45.3314;-92.1713
Navarro, CA;39.1518;-123.5420
Manito, IL;40.4259;-89.7793
Vardaman, MS;33.8757;-89.1773
Carman, IL;40.7406;-91.0596
Goshen, UT;39.9530;-111.9008
Essex Fells, NJ;40.8265;-74.2797
Waverly, PA;41.5265;-75.7055
Patton, MO;37.5023;-90.0134
Elkton, MI;43.8195;-83.1808
Wilmore, PA;40.3887;-78.7186
Plato, MO;37.5260;-92.1685
Peoa, UT;40.7440;-111.3628
New Boston, IL;41.1703;-90.9968
Walker, IA;42.2857;-91.7750
Homeworth, OH;40.8340;-81.0450
Goodland, IN;40.7634;-87.2936
Trufant, MI;43.3139;-85.3545
Shawnee, CO;39.4211;-105.5542
Waynesburg, OH;40.6678;-81.2573
Clarksville, FL;30.4191;-85.2585
Morgan Mill, TX;32.3882;-98.1673
Burnsville, MS;34.8406;-88.3148
Metcalf, IL;39.8011;-87.8072
Pleasureville, KY;38.3981;-85.0248
Christiana, PA;39.9548;-75.9969
Georgetown, CA;38.9068;-120.8385
Cottage Grove, TN;36.4012;-88.4886
Rienzi, MS;34.7659;-88.5267
Hampton, TN;36.2393;-82.0624
Muldraugh, KY;37.9370;-85.9916
Riverside, PA;40.9554;-76.6288
French Creek, WV;38.8330;-80.2791
Benton, MO;37.0754;-89.5361
Milroy, PA;40.7140;-77.5905
Bonneau, SC;33.3055;-79.9579
Loysburg, PA;40.1652;-78.3764
Follansbee, WV;40.3276;-80.5959
Refton, PA;39.9473;-76.2327
Hiwassee, VA;36.9512;-80.6583
Kipling, NC;35.4799;-78.8211
Mc Cracken, KS;38.6134;-99.5277
Utica, IL;41.3406;-89.0101
Bluffton, TX;30.8207;-98.4914
Walthill, NE;42.1514;-96.4804
Lineboro Cpo, MD;39.5347;-77.0493
Belmore, OH;41.1534;-83.9386
Woodridge, NY;41.7107;-74.5743
Forestville, NY;42.4684;-79.1770
Lilly, PA;40.4259;-78.6200
Bryn Mawr, CA;34.0483;-117.2309
Willow Hill, IL;38.9959;-88.0225
Hoagland, IN;40.9478;-84.9916
Lisbon, ND;46.4416;-97.6812
Spencerville, OH;40.7089;-84.3536
Mc Alister, NM;34.7570;-103.7158
Enfield, NC;36.1810;-77.6666
Gratis, OH;39.6478;-84.5272
Genesee Depot, WI;42.9667;-88.3712
Coffee Springs, AL;31.1746;-85.9658
Veteran, WY;41.9788;-104.4019
Mays, IN;39.7437;-85.4300
La Rue, OH;40.5765;-83.3846
Sayre, AL;33.7123;-86.9744
Kidron, OH;40.7409;-81.7448
Salemburg, NC;35.0471;-78.4723
Centerfield, UT;39.1252;-111.8191
Dutzow, MO;38.6056;-90.9946
Richards, TX;30.5377;-95.8394
Frisco City, AL;31.4335;-87.4014
Seaton, IL;41.0954;-90.8329
Mount Nebo, WV;38.1628;-80.8052
Dice, KY;37.3887;-83.2422
Fort Mitchell, AL;32.3415;-85.0216
Lockhart, SC;34.7865;-81.4620
Beech Island, SC;33.4274;-81.8910
Eagarville, IL;39.1097;-89.7837
Fayetteville, PA;39.9112;-77.5500
Terra Alta, WV;39.4457;-79.5464
Maytown, PA;40.0754;-76.5822
Wellington, UT;39.5478;-110.7429
Gilford, MI;43.4942;-83.6219
Mc Comb, OH;41.0979;-83.7847
Elgin, OH;40.7426;-84.4758
Philip, SD;44.0394;-101.6651
Raymond, IL;39.3195;-89.5720
Roselawn, IN;41.1417;-87.3148
Lathrop, MO;39.5483;-94.3299
Bertrand, MO;36.8952;-89.4562
Montrose, AR;33.2962;-91.5828
Shirley, AR;35.6509;-92.3179
Carthage, AR;34.0293;-92.5245
Alma, KS;39.0167;-96.2892
Pandora, OH;40.9493;-83.9346
Prattsville, NY;42.3043;-74.4030
Redmon, IL;39.6453;-87.8617
Norge, VA;37.3688;-76.7705
Lookout Mountain, TN;34.9980;-85.3517
Allenton, MI;42.9388;-82.9266
Colby, WI;44.9016;-90.2941
Funston, GA;31.1999;-83.8735
Riceville, PA;41.7776;-79.8028
Thorndike, MA;42.1876;-72.3356
Union City, PA;41.8995;-79.8453
Seltzer, PA;40.6954;-76.2338
Curtisville, PA;40.4344;-80.0248
Bairdford, PA;40.6293;-79.8809
Pomeroy, OH;39.0276;-82.0337
West Rushville, OH;39.7640;-82.4474
Marcola, OR;44.2134;-122.8000
Bowen, IL;40.2349;-91.0427
North Turner, ME;44.3580;-70.2558
Norris, IL;40.6259;-90.0321
Tampico, IL;41.6303;-89.7862
Lagro, IN;40.8220;-85.6721
Perryman, MD;39.4695;-76.2044
Klemme, IA;43.0069;-93.6030
Vista, MO;37.9884;-93.6641
Iuka, IL;38.5951;-88.7888
Bogata, TX;33.4707;-95.2138
Pierron, IL;38.7801;-89.5981
Nickerson, NE;41.5457;-96.4879
Pearce, AZ;31.9051;-109.8206
Lava Hot Springs, ID;42.6159;-112.0448
Vallecito, CA;38.1032;-120.4314
Schurz, NV;38.9213;-118.7188
Tohatchi, NM;36.0828;-108.6156
Crawley, WV;37.9348;-80.6520
Whitmore, CA;40.6293;-121.9167
Magazine, AR;35.1509;-93.8069
Charlemont, MA;42.6334;-72.8877
Gaston, IN;40.3139;-85.5005
Bethlehem, MD;38.7462;-75.9441
New Washington, IN;38.5516;-85.4879
Smithfield, KY;38.4016;-85.2748
Walhonding, OH;40.3433;-82.1900
Kent, AL;32.6190;-85.9486
Myrtlewood, AL;32.2504;-87.9497
Zachow, WI;44.7322;-88.3637
Rowley, IA;42.3700;-91.8441
Edgar, MT;45.4450;-108.6874
Norvelt, PA;40.2067;-79.4999
Hidalgo, IL;39.1271;-88.1341
Hayfork, CA;40.5048;-123.1973
Yatesville, GA;32.8975;-84.1476
Newman Grove, NE;41.7500;-97.7753
Suamico, WI;44.6319;-88.0393
Tilly, AR;35.7201;-92.8329
Overbrook, OK;34.0107;-97.3137
Chilhowee, MO;38.5783;-93.8328
Liberty Center, IN;40.7110;-85.2783
Shamrock, OK;35.9101;-96.5839
Midland, OR;42.1307;-121.8203
Jumping Branch, WV;37.6576;-80.9765
Sanders, KY;38.6785;-84.9943
Portal, GA;32.5576;-81.9395
Adams, TN;36.5823;-87.0656
Mackeyville, PA;41.0545;-77.4614
Harrellsville, NC;36.2961;-76.7744
Spring Glen, NY;41.6656;-74.4299
Penhook, VA;36.9824;-79.6281
Naugatuck, WV;37.7898;-82.3490
Sheridan, MI;43.2122;-85.0736
Moss, MS;31.8152;-89.1778
Chatfield, OH;41.7105;-81.2613
Triumph, IL;41.4995;-89.0220
Drumore, PA;39.8067;-76.2580
New London, PA;40.7887;-78.4331
Blackwater, MO;38.9844;-92.9499
Metamora, OH;41.6926;-83.9390
Tremont City, OH;40.0112;-83.8360
Pomeroy, PA;39.9643;-75.8866
Johnson, NY;41.3662;-74.5066
Swengel, PA;40.8923;-77.1266
Wendell, MA;42.5546;-72.4078
Maceo, KY;37.8672;-86.9838
Port Tobacco, MD;38.5137;-77.0183
Highland, OH;39.3445;-83.5974
Alexis, IL;41.0634;-90.5560
Belfast, NY;42.3293;-78.1567
Cottekill, NY;41.8617;-74.1023
Chalmers, IN;40.6782;-86.9269
Edina, MO;40.1675;-92.1727
Saint Paul, AR;35.8198;-93.7167
Seven Springs, NC;35.2274;-77.8469
Mayer, MN;44.9133;-93.9150
New Haven, VT;44.1377;-73.1673
Hardy, IA;42.8047;-94.0872
Panhandle, TX;35.3456;-101.3804
Luxemburg, IA;42.6028;-91.0740
Varina, IA;42.6580;-94.8978
Lake View, IA;42.3117;-95.0533
Manilla, IA;41.8932;-95.2089
Rea, MO;40.0492;-94.7109
Ingomar, PA;40.4344;-80.0248
Okreek, SD;43.3622;-100.3862
Maribel, WI;44.2764;-87.8073
Jewell, OH;41.3259;-84.2855
Maplewood, OH;40.3618;-84.0617
Fountain City, IN;39.9556;-84.9175
Brisbin, PA;40.8405;-78.3529
Nuremberg, PA;40.9395;-76.1716
Chesterfield, MA;42.3918;-72.8398
Clarksburg, MO;38.6592;-92.6635
Emma, MO;38.9717;-93.4947
Banner, MS;34.1170;-89.3931
Madden, MS;32.6909;-89.3554
Kulpmont, PA;40.7934;-76.4724
Spruce Creek, PA;40.6588;-78.0520
Frenchville, PA;41.1367;-78.2517
White Castle, LA;30.1438;-91.1722
Nicholson, PA;41.6262;-75.7805
Mauriceville, TX;30.2035;-93.8663
Carversville, PA;40.3765;-75.0413
Tilden, IL;38.2120;-89.6826
Brady Lake, OH;41.1595;-81.3170
Gardenville, PA;40.3726;-75.1077
Virginville, PA;40.5240;-75.8730
Dorset, OH;41.6771;-80.6675
Old Fort, OH;41.2400;-83.1499
Troy, SC;33.9908;-82.0917
Bluffton, GA;31.5510;-84.8685
Williamsburg, IN;39.9509;-84.9964
Lozano, TX;26.1892;-97.5411
Greentop, MO;40.3337;-92.5034
Hartsel, CO;38.9599;-105.8926
Beaver Crossing, NE;40.7786;-97.2823
Lanesville, NY;42.1620;-74.2386
Harleigh, PA;40.9806;-75.9713
Axtell, NE;40.5201;-99.1318
Pleasant Lake, MI;42.3800;-84.3491
Wildwood, PA;40.4344;-80.0248
Petrolia, CA;40.2431;-124.2139
Delong, IN;41.1384;-86.4164
Eola, TX;31.3404;-100.1127
Lewisville, IN;39.8067;-85.3528
Old Zionsville, PA;40.4865;-75.5202
Oakvale, WV;37.3343;-80.9626
Ludlow Falls, OH;40.0112;-84.3481
Nevada, OH;40.7973;-83.1314
Weston, PA;40.9415;-76.1422
Thurmond, NC;36.4073;-80.9085
Donahue, IA;41.7209;-90.6901
Old Mystic, CT;41.3915;-71.9617
Van Voorhis, PA;40.1551;-79.9765
Groton, NY;42.5879;-76.3669
Sardinia, NY;42.5323;-78.5172
Tresckow, PA;40.9134;-75.9666
Gratiot, OH;39.9512;-82.2160
Pinetops, NC;35.7885;-77.6377
Saint Paul, IA;40.7695;-91.5171
Pilot Grove, IA;40.7628;-91.5368
Angora, NE;41.8439;-102.9412
Overton, NE;40.7637;-99.5316
Sumner, ME;44.3765;-70.4361
Bighill, KY;37.5545;-84.2083
Mc Dowell, KY;37.4279;-82.7235
Graysville, AL;33.6601;-86.9741
Glendora, MS;33.8757;-90.2521
Goodman, MS;32.9376;-89.8673
Hagerhill, KY;37.7862;-82.7935
Fox Lake, WI;43.5655;-88.9065
Oxford, AR;36.2212;-91.9293
Walnut Grove, MO;37.4140;-93.5567
Patterson, IL;39.4806;-90.4829
Forks Of Salmon, CA;41.1962;-123.2022
Neola, IA;41.4489;-95.6156
Greenland, AR;35.9943;-94.1752
Fenelton, PA;40.8648;-79.7348
Braddock Heights, MD;39.4187;-77.5036
Hull, GA;34.0148;-83.2938
Monocacy Station, PA;40.2625;-75.7677
Hooppole, IL;41.5223;-89.9098
Purdin, MO;39.9641;-93.1618
West Winfield, NY;42.8854;-75.1932
Brooktondale, NY;42.3751;-76.3442
Grindstone, PA;40.0150;-79.8367
Stoy, IL;38.9975;-87.8331
Williamstown, OH;41.2917;-84.3611
Haydenville, MA;42.3751;-72.7009
Dillsboro, NC;35.3693;-83.2524
Monument Beach, MA;41.7195;-70.6120
New Millport, PA;40.8762;-78.5337
Simpson, WV;39.2668;-80.0934
Solsberry, IN;39.0834;-86.7561
Van Orin, IL;41.5500;-89.3534
Dalzell, IL;41.3548;-89.1759
Seatonville, IL;41.3648;-89.2765
Wayland, KY;37.4396;-82.8020
Calvin, LA;31.9657;-92.7757
Roseville, IL;40.7323;-90.6646
Walnut, IL;41.5472;-89.6218
Montcalm, WV;37.3540;-81.2526
Bald Knob, WV;37.8625;-81.6346
Powellton, WV;38.0990;-81.3240
Granville Summit, PA;41.7272;-76.6453
North Bend, PA;41.3501;-77.7022
Wales Center, NY;42.7684;-78.5300
Sanostee, NM;36.4247;-108.8743
Berwick, IL;40.7796;-90.5437
Biggsville, IL;40.8623;-90.8694
Sherburne, NY;42.6781;-75.4985
Grant, IA;41.1415;-94.9825
Howes Cave, NY;42.6981;-74.3828
Sloansville, NY;42.7600;-74.3581
Mc Graw, NY;42.5973;-76.0650
Leonardville, KS;39.4014;-96.8346
Moodys, OK;36.0312;-94.9577
Ireland, IN;38.4148;-86.9994
Golden Eagle, IL;38.9229;-90.5882
Belfry, KY;37.6808;-82.3415
Switzer, WV;37.7862;-81.9781
Cotton Center, TX;33.9931;-101.9929
Crown, PA;41.3898;-79.2709
Arley, AL;34.0790;-87.2122
Hartman, AR;35.4326;-93.6155
Wilton, MN;47.5036;-95.0011
Misenheimer, NC;35.4895;-80.2971
Prudence Island, RI;41.6142;-71.3154
Talmo, GA;34.1851;-83.7207
Joppa, AL;34.2979;-86.5561
Weldon, IL;40.1215;-88.7581
Fenton, IL;41.7339;-90.0667
Albany, IL;41.7339;-90.2033
Vermont, IL;40.2942;-90.4279
Kingston Mines, IL;40.5581;-89.7707
Lewistown, OH;40.4379;-83.9281
Pewamo, MI;43.0011;-84.8469
Fulton, AR;33.6383;-93.8298
Albert, OK;35.2032;-98.3574
Beckemeyer, IL;38.6056;-89.4359
Richburg, NY;42.0884;-78.1533
Stillwater, NJ;41.0359;-74.8782
Woodbine, KS;38.8120;-96.9641
Vendor, AR;35.9473;-93.0774
La Plata, NM;36.9312;-108.1414
Rose Creek, MN;43.5881;-92.8353
Antoine, AR;34.0067;-93.4247
Otoe, NE;40.7236;-96.1170
Ipava, IL;40.3461;-90.2908
Burnettsville, IN;40.7612;-86.5936
Etna, NY;42.4851;-76.3835
Jacksonville, NY;42.5084;-76.6149
Portage, OH;41.3154;-83.6211
Fort Hunter, NY;42.7431;-73.9426
Chauncey, WV;37.7662;-81.9876
Lorado, WV;37.7957;-81.7148
Samantha, AL;33.4223;-87.6053
North Bloomfield, OH;41.4540;-80.8278
Truxton, NY;42.7120;-76.0285
Woodford, WI;42.6486;-89.8626
Franklin, NY;42.3259;-75.1617
Denver, NY;42.2126;-74.5693
Kneeland, CA;40.6736;-123.8882
Schuyler Lake, NY;42.7803;-75.0279
Inland, NE;40.6259;-98.2318
Gaylordsville, CT;41.6601;-73.4801
Norma, NJ;39.4962;-75.0880
Mifflin, PA;40.5695;-77.4028
Concord, VA;37.3506;-78.9829
Littleton, WV;39.6979;-80.5170
Pinto, MD;39.5698;-78.8392
Belsano, PA;40.5195;-78.8711
Grubbs, AR;35.6498;-91.0740
Winchester Center, CT;41.9001;-73.1348
Bovard, PA;40.3602;-79.4398
Cooksburg, PA;41.3556;-79.2028
Houstonia, MO;38.9008;-93.3136
Byars, OK;34.8986;-97.0368
Nassau, DE;38.7521;-75.1877
Jacobs Creek, PA;40.3602;-79.4398
West Union, IL;39.2343;-87.6697
Pompeii, MI;43.1839;-84.6008
Palo, MI;43.1125;-84.9856
Stratton, OH;40.5217;-80.6262
Burrows, IN;40.6767;-86.5075
Fingal, ND;46.7748;-97.6742
Tyler Hill, PA;41.7003;-75.1307
Panama, NY;42.0586;-79.5171
Amagon, AR;35.5620;-91.1104
Lochgelly, WV;38.0107;-81.1451
Advent, WV;38.8249;-81.7066
Ingram, KY;36.7304;-83.7982
Jonesville, KY;38.6667;-84.7560
Elmwood, MA;42.1959;-72.6245
Belvidere, NC;36.3084;-76.5234
Burr Oak, KS;39.9010;-98.2734
Coward, SC;33.9732;-79.7470
Mc Clave, CO;38.1173;-102.9062
Reno, PA;41.4098;-79.7523
Ruidoso Downs, NM;33.3290;-105.6044
Vichy, MO;38.1173;-91.8055
Beaver Meadows, PA;40.9429;-75.9063
Zion Grove, PA;40.9026;-76.2086
Mount Carmel, PA;40.7970;-76.4119
Ansley, NE;41.2878;-99.3818
Mason, KY;38.5762;-84.5852
Dolphin, VA;36.8293;-77.7869
Clifford, PA;41.6490;-75.5988
Copperhill, TN;34.9890;-84.3708
Downsville, LA;32.6268;-92.4143
Page, NE;42.4031;-98.4201
Herman, NE;41.6733;-96.2150
Plumtree, NC;36.0271;-82.0079
Todd, PA;40.2720;-78.0836
Wessington, SD;44.4192;-98.7416
New Hampton, NH;43.6056;-71.6542
Lansing, NC;36.4993;-81.5109
Grimsley, TN;36.2702;-85.0100
Hasty, CO;37.8869;-102.9144
